CustomerID,Current InvoiceNo,InvoiceDate,Country,previous_date,previous_invoiceNo,time_diff
17613,544836,2/24/2011,United Kingdom,2/7/2011,543293,17
17613,547357,3/22/2011,United Kingdom,2/24/2011,544836,26
17613,548552,4/1/2011,United Kingdom,3/22/2011,547357,10
17613,551142,4/26/2011,United Kingdom,4/1/2011,548552,25
17613,554981,5/29/2011,United Kingdom,4/26/2011,551142,33
17613,557849,6/23/2011,United Kingdom,5/29/2011,554981,25
17613,563206,8/14/2011,United Kingdom,6/23/2011,557849,52
17613,567303,9/19/2011,United Kingdom,8/14/2011,563206,36
17613,572930,10/27/2011,United Kingdom,9/19/2011,567303,38
17613,576917,11/17/2011,United Kingdom,10/27/2011,572931,21
17615,553917,5/20/2011,United Kingdom,5/1/2011,551535,19
17615,562015,8/1/2011,United Kingdom,5/20/2011,553917,73
17616,548217,3/30/2011,United Kingdom,12/7/2010,537460,113
17616,557255,6/19/2011,United Kingdom,3/30/2011,548217,81
17618,548988,4/5/2011,United Kingdom,12/12/2010,538517,114
17618,580401,12/4/2011,United Kingdom,4/5/2011,548988,243
17621,542708,1/31/2011,United Kingdom,12/20/2010,539594,42
17621,577396,11/18/2011,United Kingdom,1/31/2011,542708,291
17624,578701,11/25/2011,United Kingdom,5/5/2011,552023,204
17625,560996,7/22/2011,United Kingdom,3/27/2011,547860,117
17625,571841,10/19/2011,United Kingdom,7/22/2011,560996,89
17625,577740,11/21/2011,United Kingdom,10/19/2011,571841,33
17629,548701,4/3/2011,United Kingdom,12/15/2010,538901,109
17629,552371,5/9/2011,United Kingdom,4/3/2011,548701,36
17629,557568,6/21/2011,United Kingdom,5/9/2011,552371,43
17629,563028,8/11/2011,United Kingdom,6/21/2011,557568,51
17629,569417,10/4/2011,United Kingdom,8/11/2011,563028,54
17629,577801,11/21/2011,United Kingdom,10/4/2011,569417,48
17629,580395,12/4/2011,United Kingdom,11/21/2011,577801,13
17630,557860,6/23/2011,United Kingdom,4/21/2011,550918,63
17631,561190,7/25/2011,United Kingdom,4/21/2011,550913,95
17631,581224,12/8/2011,United Kingdom,7/25/2011,561190,136
17633,564746,8/28/2011,United Kingdom,8/11/2011,563071,17
17633,568829,9/29/2011,United Kingdom,8/28/2011,564746,32
17633,575078,11/8/2011,United Kingdom,9/29/2011,568829,40
17634,545830,3/7/2011,United Kingdom,1/6/2011,540288,60
17634,550481,4/18/2011,United Kingdom,3/7/2011,545830,42
17634,552444,5/9/2011,United Kingdom,4/18/2011,550481,21
17634,552712,5/11/2011,United Kingdom,5/9/2011,552444,2
17634,562792,8/9/2011,United Kingdom,5/11/2011,552712,90
17634,566025,9/8/2011,United Kingdom,8/9/2011,562792,30
17634,572282,10/23/2011,United Kingdom,9/8/2011,566025,45
17634,574250,11/3/2011,United Kingdom,10/23/2011,572282,11
17637,575069,11/8/2011,United Kingdom,8/16/2011,563442,84
17642,563097,8/12/2011,United Kingdom,6/16/2011,557021,57
17644,554015,5/20/2011,United Kingdom,3/24/2011,547567,57
17644,556746,6/14/2011,United Kingdom,5/20/2011,554015,25
17644,559925,7/13/2011,United Kingdom,6/14/2011,556746,29
17644,563034,8/11/2011,United Kingdom,7/13/2011,559925,29
17644,567822,9/22/2011,United Kingdom,8/11/2011,563034,42
17644,574286,11/3/2011,United Kingdom,9/22/2011,567822,42
17644,581401,12/8/2011,United Kingdom,11/3/2011,574284,35
17646,545469,3/3/2011,United Kingdom,12/9/2010,538080,84
17646,551835,5/4/2011,United Kingdom,3/3/2011,545469,62
17648,555025,5/31/2011,United Kingdom,4/4/2011,548733,57
17648,570255,10/10/2011,United Kingdom,5/31/2011,555028,132
17651,557805,6/23/2011,United Kingdom,6/15/2011,556935,8
17651,559171,7/7/2011,United Kingdom,6/23/2011,557805,14
17651,567533,9/21/2011,United Kingdom,7/7/2011,559171,76
17651,569900,10/6/2011,United Kingdom,9/21/2011,567533,15
17651,572025,10/20/2011,United Kingdom,10/6/2011,569900,14
17651,573319,10/30/2011,United Kingdom,10/20/2011,572025,10
17651,575062,11/8/2011,United Kingdom,10/30/2011,573319,9
17651,579062,11/28/2011,United Kingdom,11/8/2011,575062,20
17652,550656,4/20/2011,United Kingdom,3/3/2011,545534,48
17652,555350,6/2/2011,United Kingdom,4/20/2011,550656,43
17652,556253,6/9/2011,United Kingdom,6/2/2011,555350,7
17652,557891,6/23/2011,United Kingdom,6/9/2011,556253,14
17652,560397,7/18/2011,United Kingdom,6/23/2011,557891,25
17652,567138,9/16/2011,United Kingdom,7/18/2011,560397,60
17652,569329,10/3/2011,United Kingdom,9/16/2011,567138,17
17652,570413,10/10/2011,United Kingdom,10/3/2011,569329,7
17652,573104,10/27/2011,United Kingdom,10/10/2011,570413,17
17652,574557,11/4/2011,United Kingdom,10/27/2011,573104,8
17652,576215,11/14/2011,United Kingdom,11/4/2011,574557,10
17653,565126,9/1/2011,United Kingdom,8/11/2011,563060,21
17653,573913,11/1/2011,United Kingdom,9/1/2011,565126,61
17653,574242,11/3/2011,United Kingdom,11/1/2011,573913,2
17655,543462,2/8/2011,United Kingdom,12/8/2010,537866,62
17655,545074,2/28/2011,United Kingdom,2/8/2011,543462,20
17655,553166,5/13/2011,United Kingdom,2/28/2011,545074,74
17655,563252,8/15/2011,United Kingdom,5/13/2011,553166,94
17655,573382,10/30/2011,United Kingdom,8/15/2011,563252,76
17655,579307,11/29/2011,United Kingdom,10/30/2011,573382,30
17656,563552,8/17/2011,United Kingdom,8/3/2011,562145,14
17656,564480,8/25/2011,United Kingdom,8/17/2011,563552,8
17656,566439,9/12/2011,United Kingdom,8/25/2011,564480,18
17656,568526,9/27/2011,United Kingdom,9/12/2011,566439,15
17658,576196,11/14/2011,United Kingdom,5/12/2011,553001,186
17659,539306,12/16/2010,United Kingdom,12/2/2010,536808,14
17659,543901,2/14/2011,United Kingdom,12/16/2010,539306,60
17659,554371,5/24/2011,United Kingdom,2/14/2011,543901,99
17659,555939,6/8/2011,United Kingdom,5/24/2011,554371,15
17659,557873,6/23/2011,United Kingdom,6/8/2011,555939,15
17659,562217,8/3/2011,United Kingdom,6/23/2011,557873,41
17659,564075,8/22/2011,United Kingdom,8/3/2011,562217,19
17659,564967,8/31/2011,United Kingdom,8/22/2011,564075,9
17659,570649,10/11/2011,United Kingdom,8/31/2011,564967,41
17659,576589,11/15/2011,United Kingdom,10/11/2011,570649,35
17659,578026,11/22/2011,United Kingdom,11/15/2011,576589,7
17663,550528,4/19/2011,United Kingdom,2/25/2011,545021,53
17663,554656,5/25/2011,United Kingdom,4/19/2011,550528,36
17663,559420,7/8/2011,United Kingdom,5/25/2011,554656,44
17663,567111,9/16/2011,United Kingdom,7/8/2011,559420,70
17663,573945,11/2/2011,United Kingdom,9/16/2011,567111,47
17663,576089,11/14/2011,United Kingdom,11/2/2011,573945,12
17664,577689,11/21/2011,United Kingdom,5/11/2011,552835,194
17666,580738,12/6/2011,United Kingdom,10/5/2011,569579,62
17667,552990,5/12/2011,United Kingdom,2/14/2011,543821,87
17667,558642,7/1/2011,United Kingdom,5/12/2011,552990,50
17667,569520,10/4/2011,United Kingdom,7/1/2011,558642,95
17668,581397,12/8/2011,United Kingdom,11/1/2011,573900,37
17669,549992,4/14/2011,United Kingdom,4/4/2011,548730,10
17669,553144,5/13/2011,United Kingdom,4/14/2011,549992,29
17669,557763,6/22/2011,United Kingdom,5/13/2011,553144,40
17669,562788,8/9/2011,United Kingdom,6/22/2011,557763,48
17669,566875,9/15/2011,United Kingdom,8/9/2011,562788,37
17669,573157,10/28/2011,United Kingdom,9/15/2011,566875,43
17671,553012,5/12/2011,United Kingdom,12/9/2010,538079,154
17671,558995,7/5/2011,United Kingdom,5/12/2011,553012,54
17671,578433,11/24/2011,United Kingdom,7/5/2011,558995,142
17672,572082,10/20/2011,United Kingdom,2/3/2011,543116,259
17673,546951,3/18/2011,United Kingdom,1/23/2011,541856,54
17673,555653,6/6/2011,United Kingdom,3/18/2011,546951,80
17673,558570,6/30/2011,United Kingdom,6/6/2011,555653,24
17673,569470,10/4/2011,United Kingdom,6/30/2011,558570,96
17673,581378,12/8/2011,United Kingdom,10/4/2011,569470,65
17674,568320,9/26/2011,United Kingdom,12/6/2010,537244,294
17675,538176,12/10/2010,United Kingdom,12/7/2010,537609,3
17675,540120,1/5/2011,United Kingdom,12/10/2010,538176,26
17675,542780,2/1/2011,United Kingdom,1/5/2011,540120,27
17675,543746,2/11/2011,United Kingdom,2/1/2011,542780,10
17675,544810,2/23/2011,United Kingdom,2/11/2011,543746,12
17675,546555,3/15/2011,United Kingdom,2/23/2011,544810,20
17675,548154,3/29/2011,United Kingdom,3/15/2011,546555,14
17675,549998,4/14/2011,United Kingdom,3/29/2011,548154,16
17675,551301,4/27/2011,United Kingdom,4/14/2011,549998,13
17675,551893,5/5/2011,United Kingdom,4/27/2011,551301,8
17675,553845,5/19/2011,United Kingdom,5/5/2011,551893,14
17675,555536,6/5/2011,United Kingdom,5/19/2011,553845,17
17675,556727,6/14/2011,United Kingdom,6/5/2011,555536,9
17675,558481,6/30/2011,United Kingdom,6/14/2011,556727,16
17675,559791,7/12/2011,United Kingdom,6/30/2011,558481,12
17675,560716,7/20/2011,United Kingdom,7/12/2011,559791,8
16668,552521,5/9/2011,United Kingdom,2/28/2011,545151,70
16668,556386,6/10/2011,United Kingdom,5/9/2011,552521,32
16668,561062,7/24/2011,United Kingdom,6/10/2011,556386,44
16668,563260,8/15/2011,United Kingdom,7/24/2011,561062,22
16668,578672,11/24/2011,United Kingdom,8/15/2011,563260,101
16669,576696,11/16/2011,United Kingdom,9/22/2011,567866,55
16670,540697,1/11/2011,United Kingdom,12/16/2010,539099,26
16670,541420,1/17/2011,United Kingdom,1/11/2011,540697,6
16670,545410,3/2/2011,United Kingdom,1/17/2011,541420,44
16670,549116,4/6/2011,United Kingdom,3/2/2011,545410,35
16670,557350,6/20/2011,United Kingdom,4/6/2011,549116,75
16670,564552,8/25/2011,United Kingdom,6/20/2011,557350,66
16670,571049,10/13/2011,United Kingdom,8/25/2011,564552,49
16670,575484,11/9/2011,United Kingdom,10/13/2011,571049,27
16670,578112,11/23/2011,United Kingdom,11/9/2011,575484,14
16671,574333,11/4/2011,United Kingdom,6/28/2011,558310,129
16671,575882,11/11/2011,United Kingdom,11/4/2011,574333,7
16672,549124,4/6/2011,United Kingdom,3/18/2011,546927,19
16672,549834,4/12/2011,United Kingdom,4/6/2011,549124,6
16672,550786,4/20/2011,United Kingdom,4/12/2011,549834,8
16672,551350,4/28/2011,United Kingdom,4/20/2011,550786,8
16672,552324,5/9/2011,United Kingdom,4/28/2011,551350,11
16672,553883,5/19/2011,United Kingdom,5/9/2011,552324,10
16672,555356,6/2/2011,United Kingdom,5/19/2011,553882,14
16672,556034,6/8/2011,United Kingdom,6/2/2011,555356,6
16672,557002,6/16/2011,United Kingdom,6/8/2011,556034,8
16672,558314,6/28/2011,United Kingdom,6/16/2011,556998,12
16672,561533,7/28/2011,United Kingdom,6/28/2011,558314,30
16672,562373,8/4/2011,United Kingdom,7/28/2011,561533,7
16672,563846,8/19/2011,United Kingdom,8/4/2011,562373,15
16672,565155,9/1/2011,United Kingdom,8/19/2011,563846,13
16672,568648,9/28/2011,United Kingdom,9/1/2011,565155,27
16672,574334,11/4/2011,United Kingdom,9/28/2011,568648,37
16672,581185,12/7/2011,United Kingdom,11/4/2011,574334,33
16674,571265,10/16/2011,United Kingdom,9/2/2011,565331,44
16676,550804,4/20/2011,United Kingdom,1/6/2011,540316,104
16676,552690,5/10/2011,United Kingdom,4/20/2011,550804,20
16676,574662,11/6/2011,United Kingdom,5/10/2011,552690,180
16678,548710,4/3/2011,United Kingdom,3/2/2011,545344,32
16678,549990,4/13/2011,United Kingdom,4/3/2011,548710,10
16678,551842,5/4/2011,United Kingdom,4/13/2011,549990,21
16678,554698,5/26/2011,United Kingdom,5/4/2011,551842,22
16678,560254,7/17/2011,United Kingdom,5/26/2011,554698,52
16678,563191,8/12/2011,United Kingdom,7/17/2011,560254,26
16678,565245,9/2/2011,United Kingdom,8/12/2011,563191,21
16678,574228,11/3/2011,United Kingdom,9/2/2011,565245,62
16678,579009,11/28/2011,United Kingdom,11/3/2011,574228,25
16678,579434,11/29/2011,United Kingdom,11/28/2011,579009,1
16678,581112,12/7/2011,United Kingdom,11/29/2011,579434,8
16681,550996,4/26/2011,United Kingdom,3/31/2011,548498,26
16681,553726,5/18/2011,United Kingdom,4/26/2011,550996,22
16681,560295,7/18/2011,United Kingdom,5/18/2011,553726,61
16681,567971,9/23/2011,United Kingdom,7/18/2011,560295,67
16681,568595,9/28/2011,United Kingdom,9/23/2011,567971,5
16682,558779,7/4/2011,United Kingdom,6/5/2011,555519,29
16682,566058,9/8/2011,United Kingdom,7/4/2011,558779,66
16682,571100,10/13/2011,United Kingdom,9/8/2011,566058,35
16682,580631,12/5/2011,United Kingdom,10/13/2011,571100,53
16684,539465,12/19/2010,United Kingdom,12/16/2010,539303,3
16684,539489,12/20/2010,United Kingdom,12/19/2010,539465,1
16684,543099,2/3/2011,United Kingdom,12/20/2010,539489,45
16684,544185,2/16/2011,United Kingdom,2/3/2011,543099,13
16684,546992,3/18/2011,United Kingdom,2/16/2011,544185,30
16684,549928,4/13/2011,United Kingdom,3/18/2011,546994,26
16684,553607,5/18/2011,United Kingdom,4/13/2011,549927,35
16684,561051,7/24/2011,United Kingdom,5/18/2011,553614,67
16684,561809,7/29/2011,United Kingdom,7/24/2011,561051,5
16684,569570,10/5/2011,United Kingdom,7/29/2011,561809,68
16684,571843,10/19/2011,United Kingdom,10/5/2011,569571,14
16684,574092,11/3/2011,United Kingdom,10/19/2011,571842,15
16684,574324,11/4/2011,United Kingdom,11/3/2011,574092,1
16684,579189,11/28/2011,United Kingdom,11/4/2011,574324,24
16684,580665,12/5/2011,United Kingdom,11/28/2011,579191,7
16686,543306,2/7/2011,United Kingdom,12/19/2010,539475,50
16686,550282,4/15/2011,United Kingdom,2/7/2011,543306,67
16686,554992,5/29/2011,United Kingdom,4/15/2011,550282,44
16686,564727,8/28/2011,United Kingdom,5/29/2011,554992,91
16686,565401,9/2/2011,United Kingdom,8/28/2011,564727,5
16686,572295,10/23/2011,United Kingdom,9/2/2011,565401,51
17675,561115,7/25/2011,United Kingdom,7/20/2011,560716,5
17675,562146,8/3/2011,United Kingdom,7/25/2011,561115,9
17675,562841,8/9/2011,United Kingdom,8/3/2011,562146,6
17675,563912,8/21/2011,United Kingdom,8/9/2011,562841,12
17675,564849,8/30/2011,United Kingdom,8/21/2011,563912,9
17675,569110,9/30/2011,United Kingdom,8/30/2011,564849,31
17675,573556,10/31/2011,United Kingdom,9/30/2011,569110,31
17675,574062,11/2/2011,United Kingdom,10/31/2011,573556,2
17675,577318,11/18/2011,United Kingdom,11/2/2011,574062,16
17675,577601,11/21/2011,United Kingdom,11/18/2011,577318,3
17675,580105,12/1/2011,United Kingdom,11/21/2011,577601,10
17675,581452,12/8/2011,United Kingdom,12/1/2011,580105,7
17676,561914,8/1/2011,United Kingdom,12/8/2010,537815,236
17676,562533,8/5/2011,United Kingdom,8/1/2011,561914,4
17676,564058,8/22/2011,United Kingdom,8/5/2011,562533,17
17676,570842,10/12/2011,United Kingdom,8/22/2011,564058,51
17676,580685,12/5/2011,United Kingdom,10/12/2011,570842,54
17677,537766,12/8/2010,United Kingdom,12/6/2010,537227,2
17677,542093,1/25/2011,United Kingdom,12/8/2010,537766,48
17677,543731,2/11/2011,United Kingdom,1/25/2011,542093,17
17677,548367,3/30/2011,United Kingdom,2/11/2011,543731,47
17677,550005,4/14/2011,United Kingdom,3/30/2011,548368,15
17677,552811,5/11/2011,United Kingdom,4/14/2011,550005,27
17677,557214,6/17/2011,United Kingdom,5/11/2011,552815,37
17677,560721,7/20/2011,United Kingdom,6/17/2011,557216,33
17677,562433,8/4/2011,United Kingdom,7/20/2011,560718,15
17677,564965,8/31/2011,United Kingdom,8/4/2011,562433,27
17677,566822,9/15/2011,United Kingdom,8/31/2011,564965,15
17677,567171,9/18/2011,United Kingdom,9/15/2011,566822,3
17677,571203,10/14/2011,United Kingdom,9/18/2011,567171,26
17677,573110,10/27/2011,United Kingdom,10/14/2011,571204,13
17677,574471,11/4/2011,United Kingdom,10/27/2011,573111,8
17677,575873,11/11/2011,United Kingdom,11/4/2011,574471,7
17677,581227,12/8/2011,United Kingdom,11/11/2011,575873,27
17679,571547,10/18/2011,United Kingdom,9/15/2011,566790,33
17682,549052,4/6/2011,United Kingdom,12/6/2010,537388,121
17682,555002,5/31/2011,United Kingdom,4/6/2011,549052,55
17682,560503,7/19/2011,United Kingdom,5/31/2011,555002,49
17682,563476,8/16/2011,United Kingdom,7/19/2011,560503,28
17682,579499,11/29/2011,United Kingdom,8/16/2011,563476,105
17685,538797,12/14/2010,United Kingdom,12/2/2010,536763,12
17685,541207,1/14/2011,United Kingdom,12/14/2010,538797,31
17685,543252,2/4/2011,United Kingdom,1/14/2011,541207,21
17685,546928,3/18/2011,United Kingdom,2/4/2011,543252,42
17685,566345,9/12/2011,United Kingdom,3/18/2011,546928,178
17685,578171,11/23/2011,United Kingdom,9/12/2011,566345,72
17686,554283,5/23/2011,United Kingdom,2/10/2011,543555,102
17702,558419,6/29/2011,United Kingdom,5/17/2011,553552,43
17702,564088,8/23/2011,United Kingdom,6/29/2011,558419,55
17702,575475,11/9/2011,United Kingdom,8/23/2011,564088,78
17703,564066,8/22/2011,United Kingdom,7/24/2011,561060,29
17703,574560,11/4/2011,United Kingdom,8/22/2011,564066,74
17704,557967,6/24/2011,United Kingdom,4/14/2011,550001,71
17705,547405,3/23/2011,United Kingdom,2/11/2011,543664,40
17705,552287,5/8/2011,United Kingdom,3/23/2011,547405,46
17705,559129,7/6/2011,United Kingdom,5/8/2011,552287,59
17705,561202,7/25/2011,United Kingdom,7/6/2011,559129,19
17705,564371,8/25/2011,United Kingdom,7/25/2011,561202,31
17705,568234,9/26/2011,United Kingdom,8/25/2011,564371,32
17705,575410,11/9/2011,United Kingdom,9/26/2011,568234,44
17705,580915,12/6/2011,United Kingdom,11/9/2011,575410,27
17706,544694,2/23/2011,United Kingdom,12/8/2010,537738,77
17706,555516,6/5/2011,United Kingdom,2/23/2011,544694,102
17706,558540,6/30/2011,United Kingdom,6/5/2011,555516,25
17706,558685,7/1/2011,United Kingdom,6/30/2011,558540,1
17706,560035,7/14/2011,United Kingdom,7/1/2011,558686,13
17706,563556,8/17/2011,United Kingdom,7/14/2011,560035,34
17706,564062,8/22/2011,United Kingdom,8/17/2011,563556,5
17706,564943,8/31/2011,United Kingdom,8/22/2011,564062,9
17706,570342,10/10/2011,United Kingdom,8/31/2011,564943,40
17706,572877,10/26/2011,United Kingdom,10/10/2011,570342,16
17706,580653,12/5/2011,United Kingdom,10/26/2011,572877,40
17707,555870,6/7/2011,United Kingdom,1/7/2011,540465,151
17708,555511,6/5/2011,United Kingdom,1/19/2011,541523,137
17711,579328,11/29/2011,United Kingdom,2/23/2011,544774,279
17716,548874,4/4/2011,United Kingdom,3/17/2011,546791,18
17716,556937,6/15/2011,United Kingdom,4/4/2011,548874,72
17716,562611,8/8/2011,United Kingdom,6/15/2011,556937,54
17728,580735,12/6/2011,United Kingdom,10/5/2011,569555,62
17730,544041,2/15/2011,United Kingdom,1/17/2011,541362,29
17730,546127,3/9/2011,United Kingdom,2/15/2011,544041,22
17730,550659,4/20/2011,United Kingdom,3/9/2011,546127,42
17730,555736,6/7/2011,United Kingdom,4/20/2011,550659,48
17730,558432,6/29/2011,United Kingdom,6/7/2011,555736,22
17730,562791,8/9/2011,United Kingdom,6/29/2011,558432,41
17730,564551,8/25/2011,United Kingdom,8/9/2011,562791,16
17730,567718,9/22/2011,United Kingdom,8/25/2011,564551,28
17730,571558,10/18/2011,United Kingdom,9/22/2011,567718,26
17730,573185,10/28/2011,United Kingdom,10/18/2011,571558,10
17730,575765,11/11/2011,United Kingdom,10/28/2011,573185,14
17730,580980,12/6/2011,United Kingdom,11/11/2011,575765,25
17731,562214,8/3/2011,United Kingdom,6/9/2011,556218,55
17731,567660,9/21/2011,United Kingdom,8/3/2011,562214,49
17733,573744,11/1/2011,United Kingdom,3/23/2011,547414,223
17734,561220,7/26/2011,United Kingdom,4/20/2011,550670,97
17734,571412,10/17/2011,United Kingdom,7/26/2011,561220,83
17735,542219,1/26/2011,United Kingdom,12/7/2010,537465,50
17735,544945,2/25/2011,United Kingdom,1/26/2011,542219,30
17735,548521,3/31/2011,United Kingdom,2/25/2011,544945,34
17735,549281,4/7/2011,United Kingdom,3/31/2011,548521,7
17735,550015,4/14/2011,United Kingdom,4/7/2011,549281,7
17735,550997,4/26/2011,United Kingdom,4/14/2011,550015,12
17735,551983,5/5/2011,United Kingdom,4/26/2011,550997,9
17735,555545,6/5/2011,United Kingdom,5/5/2011,551983,31
17735,558195,6/27/2011,United Kingdom,6/5/2011,555545,22
17735,559364,7/8/2011,United Kingdom,6/27/2011,558195,11
17735,560571,7/19/2011,United Kingdom,7/8/2011,559364,11
17735,562276,8/4/2011,United Kingdom,7/19/2011,560571,16
17735,564167,8/23/2011,United Kingdom,8/4/2011,562276,19
17735,565803,9/7/2011,United Kingdom,8/23/2011,564167,15
17735,569694,10/5/2011,United Kingdom,9/7/2011,565803,28
17735,574069,11/2/2011,United Kingdom,10/5/2011,569694,28
17735,581188,12/7/2011,United Kingdom,11/2/2011,574069,35
17736,573161,10/28/2011,United Kingdom,8/18/2011,563705,71
17736,579788,11/30/2011,United Kingdom,10/28/2011,573161,33
17737,579779,11/30/2011,United Kingdom,10/12/2011,570847,49
17738,559930,7/14/2011,United Kingdom,3/2/2011,545445,134
17738,577550,11/20/2011,United Kingdom,7/14/2011,559931,129
17739,540671,1/10/2011,United Kingdom,12/14/2010,538864,27
17739,554850,5/27/2011,United Kingdom,1/10/2011,540671,137
17739,568783,9/29/2011,United Kingdom,5/27/2011,554850,125
17739,569576,10/5/2011,United Kingdom,9/29/2011,568783,6
17739,573908,11/1/2011,United Kingdom,10/5/2011,569576,27
17739,579008,11/28/2011,United Kingdom,11/1/2011,573908,27
17742,563710,8/18/2011,United Kingdom,1/11/2011,540704,219
17744,541107,1/13/2011,United Kingdom,12/16/2010,539252,28
17744,541699,1/21/2011,United Kingdom,1/13/2011,541107,8
17744,548709,4/3/2011,United Kingdom,1/21/2011,541699,72
17744,576093,11/14/2011,United Kingdom,4/3/2011,548709,225
17744,580875,12/6/2011,United Kingdom,11/14/2011,576093,22
17749,556808,6/14/2011,United Kingdom,3/28/2011,547924,78
17750,560228,7/15/2011,United Kingdom,6/28/2011,558370,17
17750,561859,7/29/2011,United Kingdom,7/15/2011,560228,14
17750,563739,8/18/2011,United Kingdom,7/29/2011,561859,20
17750,565210,9/1/2011,United Kingdom,8/18/2011,563739,14
17750,567181,9/18/2011,United Kingdom,9/1/2011,565210,17
17750,571246,10/14/2011,United Kingdom,9/18/2011,567181,26
17750,574289,11/3/2011,United Kingdom,10/14/2011,571246,20
17750,580515,12/4/2011,United Kingdom,11/3/2011,574289,31
17754,560754,7/20/2011,United Kingdom,3/24/2011,547672,118
17754,569648,10/5/2011,United Kingdom,7/20/2011,560754,77
17754,574032,11/2/2011,United Kingdom,10/5/2011,569648,28
17754,581514,12/9/2011,United Kingdom,11/2/2011,574032,37
17757,537389,12/6/2010,United Kingdom,12/2/2010,536821,4
17757,538361,12/10/2010,United Kingdom,12/6/2010,537389,4
17757,538860,12/14/2010,United Kingdom,12/10/2010,538361,4
17757,540536,1/9/2011,United Kingdom,12/14/2010,538860,26
17757,542406,1/27/2011,United Kingdom,1/9/2011,540536,18
17757,543539,2/9/2011,United Kingdom,1/27/2011,542406,13
17757,544485,2/21/2011,United Kingdom,2/9/2011,543539,12
17757,545555,3/3/2011,United Kingdom,2/21/2011,544485,10
17757,547689,3/24/2011,United Kingdom,3/3/2011,545555,21
17757,548371,3/30/2011,United Kingdom,3/24/2011,547689,6
17757,549572,4/10/2011,United Kingdom,3/30/2011,548371,11
17757,551655,5/3/2011,United Kingdom,4/10/2011,549572,23
17757,554058,5/20/2011,United Kingdom,5/3/2011,551655,17
17757,555264,6/1/2011,United Kingdom,5/20/2011,554058,12
17757,557619,6/21/2011,United Kingdom,6/1/2011,555264,20
17757,558467,6/29/2011,United Kingdom,6/21/2011,557619,8
17757,559550,7/10/2011,United Kingdom,6/29/2011,558467,11
17757,561969,8/1/2011,United Kingdom,7/10/2011,559550,22
17757,563551,8/17/2011,United Kingdom,8/1/2011,561969,16
17757,566520,9/13/2011,United Kingdom,8/17/2011,563551,27
17757,569132,9/30/2011,United Kingdom,9/13/2011,566520,17
17757,571544,10/17/2011,United Kingdom,9/30/2011,569132,17
17757,574923,11/7/2011,United Kingdom,10/17/2011,571544,21
17757,576855,11/16/2011,United Kingdom,11/7/2011,574923,9
17757,577798,11/21/2011,United Kingdom,11/16/2011,576855,5
17757,578313,11/23/2011,United Kingdom,11/21/2011,577798,2
17757,578846,11/25/2011,United Kingdom,11/23/2011,578313,2
17757,580696,12/5/2011,United Kingdom,11/25/2011,578846,10
17757,581426,12/8/2011,United Kingdom,12/5/2011,580696,3
17758,553199,5/15/2011,United Kingdom,4/3/2011,548715,42
17758,559547,7/10/2011,United Kingdom,5/15/2011,553199,56
17758,567662,9/21/2011,United Kingdom,7/10/2011,559547,73
17758,571669,10/18/2011,United Kingdom,9/21/2011,567662,27
17758,577544,11/20/2011,United Kingdom,10/18/2011,571669,33
17759,578072,11/22/2011,United Kingdom,6/23/2011,557887,152
17760,577172,11/18/2011,United Kingdom,12/1/2010,536563,352
17764,572023,10/20/2011,United Kingdom,5/12/2011,553004,161
17765,553129,5/13/2011,United Kingdom,3/28/2011,547902,46
17765,558867,7/4/2011,United Kingdom,5/13/2011,553129,52
17768,574709,11/6/2011,United Kingdom,6/26/2011,558100,133
17768,580059,12/1/2011,United Kingdom,11/6/2011,574709,25
17769,545687,3/6/2011,United Kingdom,1/23/2011,541839,42
17769,557271,6/19/2011,United Kingdom,3/6/2011,545687,105
17769,561028,7/24/2011,United Kingdom,6/19/2011,557271,35
17769,570679,10/11/2011,United Kingdom,7/24/2011,561028,79
17769,571266,10/16/2011,United Kingdom,10/11/2011,570679,5
17769,574624,11/6/2011,United Kingdom,10/16/2011,571266,21
17769,576238,11/14/2011,United Kingdom,11/6/2011,574624,8
17769,578119,11/23/2011,United Kingdom,11/14/2011,576238,9
17769,578856,11/27/2011,United Kingdom,11/23/2011,578119,4
17770,546110,3/9/2011,United Kingdom,3/2/2011,545416,7
17770,552818,5/11/2011,United Kingdom,3/9/2011,546110,63
17770,554645,5/25/2011,United Kingdom,5/11/2011,552818,14
17771,571190,10/14/2011,United Kingdom,1/20/2011,541678,267
17774,548808,4/4/2011,United Kingdom,2/7/2011,543349,56
17774,560251,7/17/2011,United Kingdom,4/4/2011,548808,104
17774,565427,9/4/2011,United Kingdom,7/17/2011,560251,49
17777,573543,10/31/2011,United Kingdom,8/31/2011,564962,61
17777,576508,11/15/2011,United Kingdom,10/31/2011,573543,15
17779,566518,9/13/2011,United Kingdom,7/19/2011,560537,56
17779,577329,11/18/2011,United Kingdom,9/13/2011,566518,66
17781,558773,7/3/2011,United Kingdom,3/31/2011,548548,94
17783,568715,9/28/2011,United Kingdom,4/6/2011,549047,175
17786,566864,9/15/2011,United Kingdom,1/26/2011,542239,232
17787,541660,1/20/2011,United Kingdom,12/3/2010,536973,48
17787,543428,2/8/2011,United Kingdom,1/20/2011,541660,19
17787,559527,7/10/2011,United Kingdom,2/8/2011,543428,152
17788,568391,9/27/2011,United Kingdom,8/2/2011,562047,56
17790,538557,12/13/2010,United Kingdom,12/10/2010,538190,3
17790,539336,12/17/2010,United Kingdom,12/13/2010,538535,4
