customerid,InvoiceNo,month,order_count
17769,574624,11,36
17371,578022,11,62
13726,573777,11,19
14595,577491,11,6
13975,575073,11,98
15805,574041,11,1
13668,579413,11,47
15398,578317,11,38
13408,579150,11,10
15533,577554,11,39
13313,574393,11,17
18217,575624,11,12
16482,578468,11,18
13282,577770,11,15
12747,577104,11,11
14868,574737,11,27
16767,575197,11,3
14110,577137,11,1
17364,578531,11,67
14698,578369,11,20
13389,579165,11,13
17613,576917,11,15
13985,578696,11,32
17538,576198,11,9
17315,573911,11,11
15039,579560,11,33
15444,579885,11,147
15952,574619,11,29
12985,575868,11,52
17203,574476,11,57
17450,576088,11,8
13146,576061,11,17
12583,575067,11,24
16767,575195,11,15
18216,575164,11,26
17841,578289,11,136
13502,578129,11,9
14704,577024,11,46
12670,575671,11,20
16029,573774,11,5
12552,573768,11,1
13199,576693,11,4
14553,574705,11,10
14477,577440,11,3
14748,575723,11,14
14646,578143,11,11
12356,576895,11,2
18014,575904,11,32
13018,578265,11,19
17491,578807,11,6
15722,574446,11,1
18225,577311,11,21
16782,579435,11,2
15311,573865,11,18
16818,579282,11,7
16303,576147,11,33
15311,578819,11,11
16368,575898,11,26
16670,575484,11,26
16479,579443,11,14
15743,578323,11,23
16713,576844,11,27
16173,578366,11,19
15426,574703,11,14
17101,579449,11,2
17345,578548,11,52
12971,574330,11,3
17671,578433,11,9
15078,574680,11,24
15632,578350,11,14
17232,578794,11,17
12421,578339,11,9
14667,577331,11,45
15861,576075,11,93
15356,575074,11,28
12948,578322,11,10
16638,576929,11,7
15500,577603,11,12
13268,576347,11,2
15358,574521,11,23
17608,574688,11,1
13203,579549,11,12
17076,574315,11,11
15804,574081,11,27
12727,579345,11,23
17348,578719,11,38
15184,575631,11,43
17655,579307,11,14
16332,575892,11,19
14390,579447,11,29
13418,579037,11,15
14606,579689,11,37
12957,576259,11,18
17888,577322,11,1
13882,579143,11,15
17867,575337,11,70
18139,577745,11,18
13115,579134,11,22
14849,577173,11,20
15355,575633,11,6
17685,578171,11,16
15113,579525,11,24
13985,577142,11,18
14789,575737,11,6
15845,577824,11,11
12844,575628,11,24
15365,576084,11,1
14329,578070,11,1
15274,577746,11,25
17389,575683,11,18
18274,575485,11,11
17653,573913,11,33
12488,579529,11,27
15117,578154,11,1
13681,577853,11,10
17653,574242,11,2
14416,577079,11,3
12598,579634,11,11
15373,576659,11,1
12748,578757,11,125
17886,574959,11,62
13199,574935,11,4
14032,576971,11,16
12757,578463,11,16
14646,575709,11,2
14911,577479,11,41
15551,574237,11,29
15060,579711,11,68
15159,577748,11,49
15671,576148,11,9
14226,575593,11,12
15078,579011,11,10
13316,574049,11,17
14911,574745,11,15
15906,577498,11,17
12681,578736,11,15
15660,576357,11,18
17450,579252,11,2
17564,576563,11,21
17389,573749,11,9
17133,578451,11,1
12935,575937,11,18
15393,578319,11,4
13804,575300,11,11
13271,574063,11,96
13047,575043,11,1
17434,578310,11,21
17865,575269,11,40
17434,579832,11,20
13523,574732,11,47
14096,576339,11,542
17289,575041,11,21
17481,574306,11,23
12589,575747,11,25
14849,577175,11,11
17964,574965,11,69
14657,578008,11,33
13305,577176,11,14
17841,577174,11,87
13437,575089,11,24
13268,577906,11,1
15311,578018,11,34
15597,574511,11,22
18077,574590,11,22
16609,578513,11,55
16700,575502,11,21
16020,578151,11,19
17041,575936,11,24
13004,574368,11,27
16600,578115,11,8
15525,577938,11,40
16168,575415,11,1
14216,578261,11,10
12569,576790,11,2
13447,574661,11,22
12971,575388,11,2
17068,578939,11,14
14493,578120,11,21
15524,576512,11,1
13496,579287,11,9
17228,576187,11,19
13267,575643,11,16
17159,577171,11,46
13323,574913,11,3
17634,574250,11,31
15719,574863,11,91
14824,574730,11,2
14961,579267,11,38
13268,573814,11,57
17841,575298,11,76
14606,577736,11,24
17590,578074,11,128
17097,579503,11,31
16348,574910,11,11
15485,575340,11,43
14606,578518,11,29
15526,574727,11,3
12540,577476,11,27
14113,576926,11,14
15953,576256,11,19
17602,576860,11,83
16012,574509,11,42
15156,574681,11,20
13148,575640,11,32
17500,578042,11,1
14829,575689,11,8
12748,574025,11,32
15573,575034,11,48
15755,579467,11,15
16839,576772,11,3
12963,577806,11,5
17017,579531,11,12
12748,574470,11,25
14125,579412,11,23
13651,574546,11,1
16426,577317,11,52
13365,574678,11,89
14178,575848,11,55
17351,574316,11,8
14805,578631,11,8
12928,574533,11,11
16775,579489,11,10
15125,576253,11,2
17621,577396,11,11
16744,574671,11,28
14470,579067,11,8
17389,574829,11,1
16871,577127,11,17
12748,578147,11,47
15290,575168,11,9
14936,574588,11,3
15482,578365,11,12
13379,575983,11,39
16626,575149,11,6
15150,574723,11,5
15933,577309,11,27
12397,574336,11,56
16261,578094,11,23
14895,575504,11,34
17809,578254,11,7
14432,579522,11,15
16779,577409,11,17
12465,578084,11,21
13938,574537,11,7
15203,576081,11,24
17044,576275,11,6
17581,574684,11,55
14480,579250,11,13
13634,574696,11,32
15544,579868,11,22
17432,577804,11,33
12357,574740,11,131
15651,574087,11,5
13719,574728,11,20
15967,576851,11,49
16942,578931,11,52
12415,576586,11,1
16357,574739,11,22
15811,577082,11,28
14881,577429,11,17
16612,574744,11,15
13081,579093,11,63
14362,577076,11,41
13971,577699,11,19
17668,573900,11,8
17720,576056,11,13
18040,577538,11,7
15903,579523,11,7
15725,578534,11,32
15311,579432,11,18
15432,576874,11,10
14626,576651,11,27
18122,574444,11,40
13668,575066,11,13
18158,579840,11,10
15197,579273,11,17
17411,578948,11,9
16705,579108,11,1
18041,574143,11,11
12627,579393,11,29
13232,576025,11,21
14723,574287,11,63
13048,578809,11,30
18170,574717,11,8
18041,576861,11,17
12638,574690,11,39
14502,574722,11,98
17197,575507,11,29
13694,576180,11,9
16929,576901,11,10
13183,574066,11,8
17218,579154,11,32
13881,577805,11,7
15134,575297,11,8
12391,577228,11,100
15514,574667,11,33
18150,574933,11,11
15900,576690,11,51
14258,579784,11,8
16013,577718,11,2
15839,574702,11,13
16924,577300,11,35
15467,579712,11,13
12839,579131,11,27
16794,575967,11,1
15787,576054,11,51
12787,579528,11,4
13700,575971,11,9
14547,575959,11,90
13614,576592,11,94
15781,576317,11,9
13021,573907,11,14
13050,577155,11,17
17384,577572,11,12
16365,577858,11,2
12748,574866,11,49
18061,577179,11,2
15500,575981,11,22
18125,575603,11,24
18001,578997,11,16
15136,577092,11,23
14641,577169,11,7
12380,577180,11,17
16460,575885,11,17
16671,574333,11,2
17430,574754,11,9
15511,573915,11,52
17166,573757,11,2
16570,574895,11,9
15111,575700,11,16
15758,576398,11,9
13013,577332,11,12
15253,578311,11,1
13516,577310,11,6
15187,575180,11,1
15594,578334,11,6
13199,578695,11,3
13721,574262,11,28
16966,578341,11,2
14547,577539,11,24
15039,578075,11,24
14911,577607,11,1
15061,574534,11,16
15993,574741,11,110
12600,575750,11,9
14209,579278,11,6
15034,578427,11,8
17502,575695,11,11
14709,575182,11,2
17677,574471,11,23
17651,575062,11,15
17425,577553,11,1
15570,579493,11,18
16168,578196,11,1
18118,577438,11,49
13297,576633,11,8
17295,575754,11,18
17014,574896,11,44
14950,577530,11,19
16618,575086,11,42
13138,577101,11,8
14216,573955,11,30
17416,575612,11,52
18145,578858,11,82
12437,579870,11,14
18230,579678,11,6
17733,573744,11,23
14911,577850,11,63
14132,574475,11,23
12906,579014,11,8
15576,574015,11,45
15046,579807,11,13
17402,575317,11,4
14240,575324,11,32
18006,576879,11,22
12748,576857,11,92
17254,578522,11,55
15750,574009,11,41
14562,573898,11,21
16891,574258,11,53
15498,578030,11,20
17932,575729,11,26
14515,577880,11,12
16506,577494,11,1
13170,575957,11,32
14805,577408,11,9
15022,579132,11,52
18102,574363,11,13
13258,579010,11,4
17521,575563,11,14
13058,576539,11,2
14503,577472,11,36
13536,579750,11,28
17769,576238,11,1
17114,574695,11,14
13018,575202,11,23
12893,575303,11,34
14646,576664,11,3
15373,577610,11,18
14862,576098,11,27
13327,573773,11,21
14482,575368,11,59
14954,578949,11,85
12963,576667,11,22
16341,576377,11,3
17629,577801,11,9
16678,579434,11,16
16005,578944,11,77
17790,575938,11,29
12748,578155,11,51
17397,577049,11,41
16094,575697,11,6
12697,575736,11,12
14329,578069,11,16
13828,577090,11,15
12375,579281,11,6
13939,576781,11,11
13599,579263,11,2
16210,579552,11,17
16210,578793,11,10
12757,576257,11,1
14735,576184,11,5
17813,578843,11,33
12540,575144,11,24
16712,579686,11,1
17330,576902,11,1
15838,579164,11,2
16070,577086,11,14
14527,575855,11,33
15271,574234,11,6
14646,577326,11,2
15901,578250,11,50
17227,577680,11,7
14904,576095,11,22
13860,578815,11,19
12748,577177,11,1
13021,576099,11,27
16243,574676,11,34
13728,574107,11,13
18283,578262,11,107
15838,579163,11,4
16191,579005,11,3
17387,577411,11,58
15563,577068,11,1
17368,574861,11,14
14562,576605,11,13
18118,579301,11,88
14768,578012,11,1
13188,579185,11,2
15031,575490,11,35
17761,574777,11,19
18135,575038,11,1
15861,576057,11,43
17650,577338,11,8
13589,578787,11,12
14447,577600,11,14
17896,576791,11,2
13094,577325,11,2
14968,575336,11,37
17930,574346,11,10
12748,579453,11,9
17690,574490,11,19
16762,577482,11,55
14511,574719,11,17
14415,577579,11,7
15027,575204,11,4
17965,573923,11,33
13881,579180,11,4
14698,575989,11,65
17377,576661,11,14
12748,578288,11,7
13590,579138,11,15
14911,576141,11,23
14911,579768,11,9
17682,579499,11,29
14527,578923,11,21
17288,578942,11,109
13448,578243,11,33
15654,576058,11,9
13694,576179,11,18
15712,579693,11,11
15186,578830,11,9
13207,578535,11,3
13012,577361,11,1
16710,577517,11,52
17450,579271,11,10
13991,579000,11,3
16915,579865,11,8
14482,577735,11,11
14653,579541,11,46
14581,578247,11,17
15351,574743,11,29
13880,577320,11,25
16133,578106,11,6
17659,576589,11,26
14527,576704,11,23
17387,574643,11,20
14733,578303,11,12
14911,573748,11,51
14383,573914,11,17
17381,576608,11,3
16164,576396,11,8
16353,574889,11,3
17864,578853,11,11
14765,575730,11,31
17797,577033,11,55
14911,579069,11,59
14710,577507,11,58
15858,578479,11,38
14646,574059,11,39
15838,576221,11,1
14712,575619,11,5
16343,578325,11,27
16931,577545,11,55
17434,574064,11,18
12936,578098,11,26
13569,578017,11,61
12748,578461,11,11
16024,578941,11,64
16186,577023,11,19
16705,579109,11,2
12473,575632,11,3
15005,575039,11,48
14126,579405,11,2
17937,575147,11,4
15602,575890,11,7
14282,577043,11,7
12524,579786,11,4
13658,579540,11,22
17519,578086,11,16
13408,575256,11,8
15449,576055,11,20
14367,575169,11,22
17901,575710,11,19
14227,576067,11,15
17664,577689,11,20
16626,577084,11,6
13817,575713,11,15
17857,574277,11,1
14608,575724,11,6
14226,575830,11,1
16347,579146,11,40
18069,576071,11,88
17813,573909,11,41
14522,576562,11,1
13914,579087,11,17
13571,573889,11,38
16423,576379,11,18
17920,579089,11,32
17109,574939,11,5
16416,575970,11,20
15988,577522,11,27
16884,573931,11,16
16422,576591,11,2
13310,575929,11,20
15051,576848,11,34
14755,576362,11,25
12748,573890,11,8
12684,576399,11,30
17461,576911,11,61
12544,574301,11,19
12626,576863,11,13
13899,578271,11,4
13408,577820,11,7
14342,577313,11,5
15025,574734,11,72
13102,576832,11,9
12748,575117,11,140
17966,573932,11,7
17404,576083,11,11
16767,575194,11,15
13078,579505,11,7
14020,578109,11,21
14262,577841,11,6
17434,576833,11,17
17904,577302,11,38
12528,579747,11,12
13171,577165,11,10
12784,579790,11,1
16347,574249,11,52
17523,578330,11,2
15502,578480,11,12
16900,577492,11,8
17451,578373,11,21
17791,575591,11,10
12362,574329,11,16
14701,579409,11,1
12748,575694,11,46
13558,576687,11,48
12474,576607,11,43
14673,574020,11,18
17768,574709,11,58
13319,578085,11,12
12921,575199,11,31
15311,577321,11,10
13883,579283,11,48
14860,577537,11,11
12720,578550,11,6
17841,574549,11,1
13014,577047,11,4
17080,577028,11,7
13447,574342,11,16
17652,574557,11,8
13467,574310,11,79
13984,575966,11,4
17419,576924,11,23
12474,578043,11,23
16422,578035,11,6
17357,576611,11,44
14903,577359,11,61
14135,574917,11,5
15877,577855,11,109
16500,577139,11,3
14606,574035,11,17
14859,578854,11,13
16210,575213,11,3
13184,578786,11,21
17133,574585,11,1
13798,579126,11,4
13029,575189,11,3
14419,573808,11,34
17523,579148,11,8
12480,575896,11,40
18172,574466,11,12
16016,574321,11,35
16960,573830,11,22
14910,576361,11,1
17739,573908,11,10
15949,578107,11,7
17760,577172,11,16
12830,574012,11,2
17428,577045,11,1
13018,575987,11,2
16009,577100,11,1
12748,578630,11,3
12748,575894,11,3
15993,576255,11,90
16656,575291,11,2
14606,577286,11,32
17735,574069,11,30
13149,578806,11,22
16637,574877,11,17
13644,578290,11,37
15611,579670,11,7
18198,575140,11,9
12437,574252,11,11
14540,579544,11,15
17511,575219,11,66
14057,576648,11,14
12920,578057,11,28
15382,578702,11,56
17219,575017,11,25
13079,577138,11,1
17861,576555,11,13
16352,577838,11,14
18156,578926,11,85
14554,576779,11,133
15426,574701,11,64
15676,577726,11,6
16440,575647,11,46
12906,579016,11,7
13014,579406,11,7
16333,574294,11,3
15115,577756,11,21
17286,577296,11,45
17512,575850,11,5
17348,574351,11,33
15227,574196,11,2
15531,575491,11,189
15024,579605,11,28
17086,574091,11,22
17613,576922,11,1
14539,578349,11,25
17346,573873,11,33
17419,573745,11,17
15022,576045,11,31
14607,578359,11,6
15916,575482,11,42
14525,577480,11,66
13014,574879,11,3
17757,574923,11,37
16592,575218,11,13
17183,574832,11,9
12682,578835,11,5
16085,576778,11,41
14836,579511,11,1
15452,575595,11,6
12832,574881,11,9
17410,574024,11,8
12731,576672,11,22
14505,578068,11,119
13198,579473,11,24
12682,579708,11,19
14388,574484,11,30
14946,578813,11,3
15506,577010,11,72
15116,577985,11,9
14911,579539,11,18
12532,575326,11,16
14893,579666,11,22
17346,579116,11,33
14290,579166,11,16
17841,578678,11,97
14824,579457,11,7
14995,573841,11,24
17510,576388,11,20
17554,578103,11,9
17511,578125,11,45
14342,575165,11,5
17675,577601,11,40
14866,573846,11,8
13950,576514,11,8
17295,575757,11,22
18210,579527,11,18
14673,576881,11,14
13755,579679,11,14
12682,573891,11,21
12867,576062,11,105
13895,575917,11,35
16240,576590,11,60
17188,579158,11,13
18130,575740,11,31
17324,577840,11,2
17716,575686,11,13
12838,574670,11,64
12642,576322,11,12
14713,575706,11,50
13263,579147,11,44
12989,577202,11,3
17164,574750,11,20
15275,573992,11,41
12919,574963,11,18
12490,574068,11,22
17806,579168,11,43
12603,577168,11,3
12826,575682,11,15
14125,575854,11,60
14711,576559,11,46
13118,577510,11,1
14426,574899,11,12
12619,574653,11,14
16907,575718,11,31
13500,576846,11,27
13139,574834,11,23
17450,579249,11,2
17377,574340,11,26
17777,576508,11,62
14646,575508,11,53
18229,577744,11,10
16201,577400,11,31
15722,574445,11,20
16592,578938,11,1
13767,575703,11,11
14502,577483,11,84
14659,574353,11,28
12883,576383,11,13
15392,575323,11,25
17323,577493,11,50
17528,577834,11,28
18130,578532,11,18
13854,574045,11,5
13277,578343,11,3
13868,573874,11,32
15608,575876,11,2
14971,574575,11,54
17920,575943,11,52
14704,577495,11,65
12481,576893,11,12
13028,576931,11,21
17290,578307,11,53
17183,577063,11,7
15571,579017,11,3
14493,575334,11,23
16992,574227,11,22
12971,575389,11,7
14309,575742,11,16
15621,579183,11,4
12657,579193,11,9
18139,577772,11,22
12427,577135,11,6
17779,577329,11,16
13030,579171,11,39
12748,578264,11,33
14385,578284,11,5
13209,575331,11,60
17450,574293,11,9
14953,576321,11,55
14116,577405,11,8
12464,577087,11,3
12408,574862,11,23
14449,577700,11,47
15046,575476,11,9
14606,574891,11,24
14051,575185,11,10
14646,574058,11,1
13091,575908,11,21
13709,574150,11,4
18221,577062,11,11
13098,579545,11,18
16914,574292,11,38
17549,576641,11,4
15148,579258,11,20
14446,575843,11,36
13089,578102,11,12
17867,575338,11,1
13069,578836,11,23
17924,579006,11,1
17812,573894,11,13
12753,576923,11,31
17287,575977,11,23
13599,579264,11,3
17636,577543,11,20
17155,578004,11,11
16992,579358,11,11
18179,579848,11,10
17069,575924,11,8
16003,575500,11,28
15024,579612,11,1
14794,579530,11,19
12479,579152,11,31
17365,578925,11,39
17302,574903,11,16
15657,577011,11,1
14834,576930,11,8
15017,574589,11,20
12991,576845,11,9
12517,575888,11,1
16525,574055,11,12
16458,573906,11,10
14607,577725,11,3
12577,574501,11,58
17675,577318,11,24
14863,575673,11,11
13272,575088,11,7
13209,575333,11,22
12553,576245,11,23
14901,579255,11,14
14984,577540,11,24
16191,576836,11,14
14911,575486,11,21
12721,575049,11,35
18236,575492,11,6
18102,574383,11,4
17576,573918,11,16
17841,576666,11,1
17299,579121,11,4
16366,577597,11,18
16923,575932,11,46
13710,574944,11,8
12670,579492,11,14
14174,574691,11,26
15651,574086,11,11
16912,575853,11,7
17160,575091,11,38
14713,579854,11,16
14547,578121,11,21
14088,578674,11,1
12451,579259,11,15
14404,574674,11,13
17611,575186,11,17
14607,577822,11,10
16255,578248,11,38
15727,578244,11,39
12428,576082,11,15
15060,579725,11,1
16488,574697,11,7
14505,573904,11,156
12471,574097,11,29
17038,575329,11,22
18210,575493,11,15
15330,574942,11,5
15514,576572,11,2
16986,575418,11,2
16616,578633,11,22
16678,579009,11,1
13408,576768,11,11
13428,579456,11,74
16205,574082,11,16
16602,574297,11,29
13831,578304,11,5
13894,576639,11,15
14157,577477,11,9
15043,575125,11,3
17377,576191,11,22
15152,577475,11,30
14866,579339,11,5
12617,575661,11,42
13960,577347,11,8
15214,573770,11,12
13798,574485,11,5
13815,577054,11,4
17841,575070,11,130
13269,577141,11,27
17377,573772,11,25
14911,576899,11,32
13246,577795,11,26
17450,576090,11,9
18188,578661,11,13
17243,575609,11,22
18041,579103,11,53
16557,576577,11,5
17841,577549,11,93
15473,578831,11,2
14911,576603,11,29
13089,576736,11,4
12483,578089,11,6
17096,578544,11,16
17139,578354,11,23
12748,578400,11,46
14591,578520,11,23
12890,576626,11,82
12921,575200,11,1
17131,574736,11,2
15692,575891,11,12
14397,579128,11,5
17652,576215,11,13
14064,575623,11,22
16892,575621,11,18
16353,577842,11,8
14262,575589,11,27
14853,576616,11,6
18172,574468,11,2
16743,575622,11,24
12877,576560,11,60
14422,578053,11,20
14911,576051,11,69
14667,573903,11,32
14834,577837,11,5
14911,575871,11,20
12656,578033,11,28
13460,575708,11,6
14911,579102,11,43
15428,578663,11,6
15557,575870,11,20
12971,577018,11,3
14098,574100,11,21
14080,574827,11,4
12491,573868,11,26
12504,577776,11,3
16401,576094,11,10
16684,574092,11,21
12433,579692,11,68
14121,575512,11,68
18081,574305,11,7
16360,577485,11,147
15883,574725,11,20
14332,576984,11,10
16298,576995,11,7
12569,576390,11,7
12494,578348,11,11
17059,575602,11,147
13266,579174,11,15
15502,576063,11,11
17537,575520,11,14
13815,576787,11,36
12971,578668,11,5
18135,573917,11,2
14560,578113,11,4
14385,576671,11,4
16800,579167,11,164
17442,574090,11,20
16779,578685,11,7
18230,575688,11,11
13755,576236,11,80
14277,578541,11,126
14735,579130,11,4
15214,576403,11,6
16784,577496,11,3
18084,578286,11,1
14251,578038,11,9
16066,575037,11,19
14714,576557,11,10
16885,578515,11,40
15845,574345,11,16
16790,573993,11,40
16353,577843,11,1
15368,577334,11,4
17711,579328,11,10
16956,577812,11,16
16500,578291,11,2
12668,579094,11,38
14349,579497,11,31
15971,578010,11,1
18184,578622,11,1
13532,574672,11,66
13147,575205,11,1
12508,575692,11,52
17289,574675,11,56
17253,577730,11,18
13894,576640,11,2
12415,574014,11,1
17841,578852,11,107
15619,579257,11,3
13798,575982,11,21
17086,575302,11,5
12748,578267,11,1
16655,577860,11,11
17811,573930,11,9
16161,577025,11,23
13638,578361,11,8
13089,578101,11,3
18092,573778,11,14
16221,574170,11,65
13928,579280,11,6
15530,577256,11,14
15983,577108,11,32
14741,579003,11,10
17883,578824,11,59
17109,574914,11,48
17663,573945,11,9
14116,575145,11,12
17243,575887,11,7
17453,577825,11,10
14515,576948,11,23
17297,578045,11,51
13468,575674,11,7
16923,578933,11,9
12714,579792,11,68
14856,574281,11,15
14963,577698,11,34
15267,577088,11,2
12598,575845,11,14
14180,575691,11,9
13269,579144,11,21
12462,577606,11,22
15144,576372,11,20
14102,576928,11,9
16516,575360,11,6
15206,579445,11,3
16005,578946,11,48
16560,575931,11,36
13988,577403,11,27
17243,573872,11,19
14711,579468,11,34
12921,578485,11,33
12500,576869,11,5
13381,575040,11,33
13319,575657,11,5
14390,579448,11,1
17188,575605,11,15
14911,577061,11,45
17961,577387,11,1
17461,575587,11,47
14085,579872,11,17
12723,578287,11,3
14911,578792,11,6
13798,577973,11,6
16279,577341,11,44
14562,575517,11,31
16945,575053,11,3
14424,577897,11,1
14401,573886,11,17
13521,579472,11,126
15497,577905,11,5
14756,578675,11,38
16164,578056,11,12
14096,579196,11,533
13599,574096,11,25
12381,574694,11,16
12775,578082,11,14
14062,579538,11,14
13199,577605,11,5
17468,578802,11,4
17737,579779,11,4
16719,578688,11,40
17758,577544,11,71
14849,574245,11,2
16971,573905,11,41
18104,574054,11,38
12415,574138,11,5
17458,578506,11,54
17481,578335,11,26
12691,575916,11,2
14456,575583,11,86
15311,575919,11,83
14071,575059,11,47
15993,578251,11,78
14527,578231,11,24
16710,577548,11,6
17608,574686,11,58
16386,575856,11,84
12748,578308,11,14
14156,575735,11,17
12762,576269,11,21
13536,577484,11,23
14528,574084,11,18
12856,577690,11,43
17233,574529,11,25
15804,577697,11,11
12395,575151,11,15
16558,574033,11,17
15720,576593,11,128
16592,578937,11,22
18139,577783,11,35
12950,576571,11,7
14388,579440,11,23
17772,579286,11,48
14408,579332,11,8
15009,576364,11,87
14607,574271,11,1
17082,574733,11,57
16720,576077,11,27
12748,578266,11,41
17988,579095,11,10
15152,579668,11,26
14156,576602,11,13
13969,573910,11,8
14426,573871,11,14
17625,577740,11,60
13592,574335,11,3
16168,577771,11,2
17078,574320,11,1
12953,579533,11,17
12748,578285,11,28
16008,576649,11,16
15681,575922,11,14
15214,579464,11,10
18249,578058,11,8
13066,574936,11,28
12921,575198,11,3
16393,576677,11,29
13782,578914,11,15
12971,576853,11,3
13139,578283,11,7
13001,577053,11,23
18205,574251,11,17
16014,574017,11,8
12798,579498,11,1
16401,578805,11,20
14911,578331,11,10
18016,574880,11,17
17870,578707,11,70
15872,578782,11,1
16986,575582,11,1
17360,578013,11,32
16523,578517,11,22
14796,577038,11,62
14506,578016,11,72
13064,578929,11,21
15124,576914,11,6
17977,575627,11,21
14595,576601,11,6
18035,574479,11,26
14836,575319,11,4
16042,577109,11,20
15555,575339,11,27
13755,573896,11,2
14664,574726,11,66
13324,574303,11,9
12508,576064,11,17
13137,575840,11,65
14732,575210,11,16
13499,577857,11,6
16558,577107,11,35
16954,578152,11,1
17324,577217,11,31
12704,577069,11,4
17419,579156,11,13
17173,579459,11,4
12993,576854,11,3
15271,575976,11,16
14820,577352,11,6
14135,574715,11,6
15394,579572,11,14
15787,576052,11,71
14691,575299,11,9
13267,574313,11,20
15745,574591,11,17
17623,574836,11,33
16128,577854,11,5
17757,576855,11,28
13636,574103,11,22
14709,575181,11,15
15152,579442,11,15
16434,575655,11,19
17600,577826,11,13
13238,576872,11,14
12484,574838,11,1
17357,576612,11,1
14882,574586,11,6
17397,577052,11,51
16438,574323,11,22
16905,577525,11,7
15680,579685,11,15
13232,578849,11,17
13322,578040,11,25
14560,575711,11,3
13046,575183,11,21
17019,579141,11,76
13160,577032,11,4
12748,578814,11,87
17385,578703,11,47
17769,578856,11,40
12452,578099,11,21
14735,578279,11,7
16779,576091,11,16
14912,578108,11,13
16549,579458,11,126
16855,576676,11,10
12748,574738,11,29
14215,579125,11,28
13525,578785,11,4
12827,574833,11,5
17081,576217,11,41
15950,575003,11,21
16367,574043,11,93
16839,573928,11,8
12971,575390,11,5
14554,579510,11,27
16660,578249,11,1
15526,574729,11,1
13610,578992,11,20
14907,575877,11,13
13777,576386,11,2
14243,573878,11,8
14426,576694,11,16
15153,575167,11,22
13168,574247,11,19
12628,574713,11,11
17377,575211,11,39
14418,576252,11,44
12681,577121,11,32
14911,577613,11,50
18210,577161,11,15
16903,575681,11,60
17011,575320,11,15
14426,576627,11,8
13557,575903,11,18
16814,578810,11,7
12748,576865,11,28
12659,575581,11,5
15527,577711,11,40
17633,575078,11,17
12931,577289,11,2
16241,574919,11,6
17139,573763,11,26
13668,577022,11,38
14285,577335,11,5
15738,577599,11,12
12647,577027,11,7
13081,575579,11,3
15106,577814,11,9
14587,577691,11,20
12748,579430,11,45
13629,575201,11,3
12971,576237,11,2
14173,579364,11,5
13692,576406,11,21
14606,576201,11,29
14335,578273,11,21
16379,577769,11,22
14156,579553,11,31
15061,577487,11,5
14710,578829,11,17
13247,577048,11,4
16607,577835,11,12
17861,575611,11,11
15227,574194,11,13
17109,575702,11,5
15857,577716,11,14
13575,576769,11,7
14367,577235,11,14
13755,577742,11,72
14553,577520,11,34
14088,578305,11,132
15482,576172,11,15
15270,578346,11,3
16841,574182,11,17
15615,575141,11,35
13139,574835,11,17
16504,576326,11,86
15024,575842,11,28
15287,577083,11,5
17052,575895,11,92
17101,575509,11,8
16438,575941,11,25
12577,574506,11,22
13832,577556,11,3
12883,576382,11,2
13410,576606,11,5
14205,578133,11,10
17596,576792,11,11
16318,574491,11,19
16790,575738,11,12
17231,576615,11,79
17852,579129,11,8
18110,577503,11,46
16479,579427,11,21
13926,576770,11,11
13167,577721,11,11
12658,577615,11,36
12586,578078,11,11
14667,575133,11,6
15407,574660,11,91
17162,575828,11,15
14282,577552,11,9
14354,575391,11,6
15986,575383,11,14
14987,578351,11,2
16379,574053,11,42
17068,575984,11,8
13576,579495,11,8
15660,576358,11,1
12944,574387,11,16
13758,573762,11,11
12938,576182,11,9
13844,579149,11,20
15640,574311,11,46
18283,575675,11,1
13449,576628,11,19
15311,575321,11,18
17838,575935,11,16
16094,579136,11,13
16414,577146,11,4
17831,574731,11,2
13297,576634,11,3
13704,577059,11,12
17573,575620,11,13
16469,576695,11,64
18144,575191,11,5
16764,578817,11,68
18044,574088,11,18
14298,575206,11,31
17389,574295,11,21
16877,578945,11,19
13756,576912,11,7
18123,576587,11,21
12981,575586,11,9
17716,577000,11,3
17888,573912,11,1
16839,574325,11,5
13755,577757,11,8
13078,576574,11,15
17006,575170,11,4
12437,574093,11,39
14551,577739,11,3
17885,578950,11,64
15571,574654,11,31
14502,574716,11,22
15298,579279,11,9
16684,579189,11,2
15850,577536,11,50
15458,576224,11,7
12971,579122,11,6
15251,579759,11,3
16422,576254,11,16
13026,574943,11,9
13450,575951,11,9
17561,577511,11,46
13437,578822,11,13
15039,576190,11,19
16187,574953,11,15
14096,575607,11,377
13426,575965,11,28
12569,578295,11,7
15864,575945,11,2
17961,577382,11,3
13904,574050,11,9
14661,575948,11,4
12437,577344,11,10
17231,578977,11,59
13949,576447,11,18
17293,575325,11,44
15088,577308,11,17
16350,577356,11,4
17680,576734,11,11
12449,577046,11,59
12597,577523,11,12
17359,579173,11,15
15493,574839,11,61
17389,578821,11,3
15965,578087,11,13
17730,575765,11,15
17999,574077,11,55
17841,576665,11,145
13759,574724,11,1
16511,577167,11,66
15522,574831,11,15
16839,575184,11,5
17736,579788,11,1
17924,579007,11,2
13835,576346,11,6
14534,576658,11,23
12901,573982,11,1
18263,576092,11,16
13577,576328,11,16
15965,575760,11,91
18177,575132,11,14
12997,577085,11,10
16369,577785,11,53
16523,574746,11,8
14110,574175,11,3
12749,577009,11,32
17828,576897,11,12
14646,578141,11,1
14662,575851,11,76
15073,579548,11,10
15567,577669,11,7
